type,time,year,month,date,breau,station,lat,lon
機車竊盜,1050906,105,9,6,龜山分局,大埔所,25.0348848,121.3836827
機車竊盜,1050906,105,9,6,桃園分局,埔子所,25.012059,121.275812
機車竊盜,1050906,105,9,6,龜山分局,大林所,24.9875358,121.3352967
機車竊盜,1050906,105,9,6,中壢分局,中壢所,24.961001,121.2233888
機車竊盜,1050906,105,9,6,中壢分局,中壢所,24.952348,121.225722
機車竊盜,1050906,105,9,6,平鎮分局,宋屋所,24.9441721,121.2096296
機車竊盜,1050906,105,9,6,八德分局,八德所,24.9311442,121.3006457
機車竊盜,1050905,105,9,5,蘆竹分局,大竹所,25.0113369,121.2771438
機車竊盜,1050905,105,9,5,桃園分局,埔子所,25.001641,121.303573
機車竊盜,1050905,105,9,5,蘆竹分局,大竹所,24.9928593,121.2664535
機車竊盜,1050905,105,9,5,桃園分局,武陵所,24.9905684,121.3097625
機車竊盜,1050905,105,9,5,桃園分局,龍安所,24.988809,121.288155
機車竊盜,1050905,105,9,5,中壢分局,中壢所,24.9637363,121.2058459
機車竊盜,1050905,105,9,5,中壢分局,普仁所,24.9284099,121.226176
機車竊盜,1050905,105,9,5,楊梅分局,草湳所,24.9179851,121.1845169
機車竊盜,1050905,105,9,5,龍潭分局,龍潭所,24.8646184,121.2112527
機車竊盜,1050905,105,9,5,龍潭分局,龍潭所,24.8631545,121.2157526
機車竊盜,1050904,105,9,4,大園分局,大園所,25.06357,121.198652
機車竊盜,1050904,105,9,4,大園分局,新坡所,25.0125713,121.1605501
機車竊盜,1050904,105,9,4,桃園分局,同安所,25.0040512,121.3087183
機車竊盜,1050904,105,9,4,龜山分局,龜山所,24.9932174,121.3332933
機車竊盜,1050904,105,9,4,桃園分局,武陵所,24.991624,121.317362
機車竊盜,1050904,105,9,4,桃園分局,武陵所,24.9910899,121.310536
機車竊盜,1050904,105,9,4,桃園分局,中路所,24.9896,121.301504
機車竊盜,1050904,105,9,4,桃園分局,中路所,24.9854664,121.2936691
機車竊盜,1050904,105,9,4,桃園分局,大樹所,24.9821335,121.3067188
機車竊盜,1050904,105,9,4,中壢分局,內壢所,24.97327,121.2549953
機車竊盜,1050904,105,9,4,中壢分局,自強所,24.972712,121.26053
機車竊盜,1050904,105,9,4,中壢分局,中壢所,24.959696,121.224487
機車竊盜,1050904,105,9,4,中壢分局,中壢所,24.9585982,121.2291979
機車竊盜,1050904,105,9,4,中壢分局,中壢所,24.955441,121.227674
機車竊盜,1050904,105,9,4,中壢分局,仁愛所,24.9442127,121.2508008
機車竊盜,1050904,105,9,4,龍潭分局,龍潭所,24.867082,121.2158385
機車竊盜,1050904,105,9,4,龍潭分局,龍潭所,24.8603989,121.2132695
機車竊盜,1050903,105,9,3,大園分局,竹圍所,25.1191503,121.2429489
機車竊盜,1050903,105,9,3,大園分局,草漯所,25.0490649,121.144255
機車竊盜,1050903,105,9,3,桃園分局,中路所,24.9955059,121.293231
機車竊盜,1050903,105,9,3,龜山分局,龜山所,24.9915758,121.3365477
機車竊盜,1050903,105,9,3,大園分局,新坡所,24.9900382,121.1673007
機車竊盜,1050903,105,9,3,桃園分局,大樹所,24.9855741,121.3097658
機車竊盜,1050903,105,9,3,中壢分局,興國所,24.9707532,121.2016864
機車竊盜,1050903,105,9,3,八德分局,四維所,24.9674256,121.3008891
機車竊盜,1050903,105,9,3,平鎮分局,宋屋所,24.9564135,121.2043812
機車竊盜,1050902,105,9,2,龜山分局,龜山所,24.9940615,121.3384686
機車竊盜,1050902,105,9,2,桃園分局,青溪所,24.9934099,121.2969674
機車竊盜,1050902,105,9,2,中壢分局,自強所,24.9692465,121.2581697
機車竊盜,1050902,105,9,2,中壢分局,文化所,24.9658137,121.2373204
機車竊盜,1050902,105,9,2,中壢分局,中壢所,24.961428,121.227401
機車竊盜,1050902,105,9,2,中壢分局,興國所,24.9565771,121.2159457
機車竊盜,1050902,105,9,2,平鎮分局,宋屋所,24.944815,121.209596
機車竊盜,1050902,105,9,2,平鎮分局,宋屋所,24.9442385,121.2082053
機車竊盜,1050901,105,9,1,龜山分局,大華所,25.0616876,121.3675081
機車竊盜,1050901,105,9,1,桃園分局,景福所,24.999159,121.308588
機車竊盜,1050901,105,9,1,桃園分局,武陵所,24.989561,121.307312
機車竊盜,1050901,105,9,1,桃園分局,大樹所,24.9854099,121.314883
機車竊盜,1050901,105,9,1,中壢分局,普仁所,24.955402,121.2448843
機車竊盜,1050901,105,9,1,中壢分局,普仁所,24.9548681,121.2427683
機車竊盜,1050901,105,9,1,龍潭分局,龍潭所,24.865407,121.2112569
機車竊盜,1050901,105,9,1,龍潭分局,龍潭所,24.8653149,121.210462
機車竊盜,1050831,105,8,31,蘆竹分局,外社所,25.0824623,121.3051933
機車竊盜,1050831,105,8,31,龜山分局,迴龍所,25.0187714,121.4038302
機車竊盜,1050831,105,8,31,大園分局,草漯所,24.9936281,121.3009798
機車竊盜,1050831,105,8,31,中壢分局,文化所,24.977942,121.242819
機車竊盜,1050831,105,8,31,中壢分局,中福所,24.9682078,121.2339757
機車竊盜,1050831,105,8,31,八德分局,八德所,24.9329611,121.2853494
機車竊盜,1050830,105,8,30,大園分局,竹圍所,25.104976,121.24386
機車竊盜,1050830,105,8,30,桃園分局,青溪所,24.9964089,121.312233
機車竊盜,1050830,105,8,30,龜山分局,大林所,24.9928789,121.331845
機車竊盜,1050830,105,8,30,桃園分局,大樹所,24.9760117,121.3185591
機車竊盜,1050830,105,8,30,中壢分局,普仁所,24.953189,121.239675
機車竊盜,1050829,105,8,29,大園分局,草漯所,25.0494642,121.109051
機車竊盜,1050829,105,8,29,桃園分局,埔子所,25.0143122,121.2926897
機車竊盜,1050829,105,8,29,中壢分局,大崙所,24.988967,121.180755
機車竊盜,1050829,105,8,29,八德分局,大安所,24.9716311,121.3190142
機車竊盜,1050829,105,8,29,中壢分局,文化所,24.9671189,121.2363901
機車竊盜,1050829,105,8,29,中壢分局,自強所,24.9624156,121.2554218
機車竊盜,1050829,105,8,29,中壢分局,興國所,24.9623114,121.2177067
機車竊盜,1050829,105,8,29,中壢分局,中壢所,24.957177,121.223057
機車竊盜,1050829,105,8,29,龍潭分局,中興所,24.8769676,121.2348227
機車竊盜,1050828,105,8,28,桃園分局,埔子所,25.0178346,121.2971188
機車竊盜,1050828,105,8,28,桃園分局,青溪所,25.01419,121.308992
機車竊盜,1050828,105,8,28,中壢分局,青埔所,25.0069964,121.2164173
機車竊盜,1050828,105,8,28,桃園分局,景福所,24.9926374,121.304905
機車竊盜,1050828,105,8,28,桃園分局,武陵所,24.991221,121.318496
機車竊盜,1050828,105,8,28,楊梅分局,埔頂所,24.962966,121.143449
機車竊盜,1050828,105,8,28,八德分局,八德所,24.9558407,121.2989191
機車竊盜,1050828,105,8,28,平鎮分局,北勢所,24.9478471,121.2168481
機車竊盜,1050827,105,8,27,龜山分局,大華所,25.0616876,121.3675081
機車竊盜,1050827,105,8,27,中壢分局,普仁所,24.9623587,121.2320509
機車竊盜,1050827,105,8,27,中壢分局,中壢所,24.9607133,121.2242814
機車竊盜,1050827,105,8,27,中壢分局,興國所,24.959631,121.221583
機車竊盜,1050827,105,8,27,平鎮分局,宋屋所,24.9553526,121.2113366
機車竊盜,1050827,105,8,27,中壢分局,普仁所,24.9488228,121.2360319
機車竊盜,1050827,105,8,27,中壢分局,仁愛所,24.9460426,121.2603841
機車竊盜,1050827,105,8,27,八德分局,八德所,24.9354907,121.303586
機車竊盜,1050826,105,8,26,大園分局,大園所,25.0358979,121.1688736
機車竊盜,1050826,105,8,26,桃園分局,埔子所,25.011281,121.307735
機車竊盜,1050826,105,8,26,平鎮分局,宋屋所,24.955947,121.2128723
機車竊盜,1050826,105,8,26,龍潭分局,中興所,24.927096,121.253097
機車竊盜,1050826,105,8,26,楊梅分局,草湳所,24.9077877,121.1835549
機車竊盜,1050825,105,8,25,桃園分局,埔子所,25.0095788,121.3017243
機車竊盜,1050825,105,8,25,大園分局,新坡所,24.9939106,121.1671444
機車竊盜,1050825,105,8,25,中壢分局,大崙所,24.9882779,121.179144
機車竊盜,1050825,105,8,25,中壢分局,內壢所,24.974945,121.26352
機車竊盜,1050825,105,8,25,中壢分局,中福所,24.9640854,121.224392
機車竊盜,1050825,105,8,25,楊梅分局,幼獅所,24.9203763,121.1716895
機車竊盜,1050824,105,8,24,桃園分局,青溪所,24.9987327,121.3129742
機車竊盜,1050824,105,8,24,楊梅分局,新屋所,24.9750235,121.1050875
機車竊盜,1050824,105,8,24,中壢分局,中福所,24.9630734,121.2287794
機車竊盜,1050824,105,8,24,中壢分局,興國所,24.9607421,121.2206416
機車竊盜,1050824,105,8,24,平鎮分局,宋屋所,24.9600909,121.2253792
機車竊盜,1050824,105,8,24,平鎮分局,宋屋所,24.9440263,121.2006322
機車竊盜,1050824,105,8,24,大溪分局,內柵所,24.8570876,121.2793611
機車竊盜,1050823,105,8,23,中壢分局,中福所,24.9658125,121.2251382
機車竊盜,1050823,105,8,23,中壢分局,中壢所,24.9554085,121.2204335
機車竊盜,1050823,105,8,23,中壢分局,中壢所,24.950606,121.227662
機車竊盜,1050823,105,8,23,八德分局,八德所,24.9425888,121.297942
機車竊盜,1050823,105,8,23,平鎮分局,宋屋所,24.9384893,121.2067785
機車竊盜,1050823,105,8,23,中壢分局,龍興所,24.9369275,121.2323524
機車竊盜,1050823,105,8,23,八德分局,八德所,24.933436,121.286776
機車竊盜,1050823,105,8,23,八德分局,八德所,24.924228,121.279281
機車竊盜,1050823,105,8,23,平鎮分局,平鎮所,24.9169125,121.2090956
機車竊盜,1050823,105,8,23,大溪分局,圳頂所,24.8980587,121.2826787
機車竊盜,1050823,105,8,23,平鎮分局,平鎮所,24.8959649,121.2065359
機車竊盜,1050823,105,8,23,龍潭分局,高平所,24.8435384,121.197395
機車竊盜,1050822,105,8,22,中壢分局,青埔所,24.993907,121.193989
機車竊盜,1050822,105,8,22,中壢分局,內壢所,24.9738726,121.2551981
機車竊盜,1050822,105,8,22,中壢分局,興國所,24.9616027,121.2153309
機車竊盜,1050822,105,8,22,中壢分局,中壢所,24.9598644,121.2195706
機車竊盜,1050822,105,8,22,中壢分局,中壢所,24.958419,121.225236
機車竊盜,1050822,105,8,22,中壢分局,普仁所,24.94735,121.2462283
機車竊盜,1050822,105,8,22,中壢分局,普仁所,24.9465528,121.2461428
機車竊盜,1050822,105,8,22,中壢分局,仁愛所,24.9393289,121.253367
機車竊盜,1050822,105,8,22,中壢分局,仁愛所,24.935792,121.257903
機車竊盜,1050822,105,8,22,龍潭分局,龍潭所,24.867283,121.213894
機車竊盜,1050821,105,8,21,龜山分局,大華所,25.0616876,121.3675081
機車竊盜,1050821,105,8,21,中壢分局,青埔所,25.0069964,121.2164173
機車竊盜,1050821,105,8,21,桃園分局,景福所,24.9950979,121.306153
機車竊盜,1050821,105,8,21,桃園分局,武陵所,24.993641,121.314718
機車竊盜,1050821,105,8,21,桃園分局,大樹所,24.9865184,121.3167598
機車竊盜,1050821,105,8,21,桃園分局,中路所,24.9623407,121.2941035
機車竊盜,1050821,105,8,21,中壢分局,中壢所,24.9556162,121.2201943
機車竊盜,1050821,105,8,21,平鎮分局,北勢所,24.949841,121.216051
機車竊盜,1050821,105,8,21,楊梅分局,富岡所,24.9355853,121.0838685
機車竊盜,1050821,105,8,21,中壢分局,龍興所,24.9276879,121.2496612
機車竊盜,1050820,105,8,20,中壢分局,仁愛所,24.95761,121.262288
機車竊盜,1050820,105,8,20,中壢分局,興國所,24.9560961,121.2140724
機車竊盜,1050820,105,8,20,平鎮分局,建安所,24.9173141,121.2481118
機車竊盜,1050819,105,8,19,桃園分局,同安所,25.0205634,121.3038603
機車竊盜,1050819,105,8,19,龜山分局,龜山所,25.016413,121.401331
機車竊盜,1050819,105,8,19,中壢分局,青埔所,25.0154131,121.2203828
機車竊盜,1050819,105,8,19,龜山分局,大林所,24.9864472,121.321889
機車竊盜,1050819,105,8,19,桃園分局,大樹所,24.9719629,121.31639
機車竊盜,1050819,105,8,19,桃園分局,埔子所,24.951784,121.229717
機車竊盜,1050819,105,8,19,中壢分局,仁愛所,24.9392875,121.257487
機車竊盜,1050819,105,8,19,楊梅分局,楊梅所,24.9097278,121.1544138
機車竊盜,1050819,105,8,19,龍潭分局,龍潭所,24.8602427,121.2147174
機車竊盜,1050818,105,8,18,蘆竹分局,大竹所,25.0073748,121.2712203
機車竊盜,1050818,105,8,18,龜山分局,大林所,24.992075,121.325231
機車竊盜,1050818,105,8,18,中壢分局,文化所,24.9846377,121.2504887
機車竊盜,1050818,105,8,18,中壢分局,內壢所,24.9730491,121.2566132
機車竊盜,1050818,105,8,18,平鎮分局,宋屋所,24.9566503,121.2028531
機車竊盜,1050818,105,8,18,中壢分局,普仁所,24.94904,121.2323585
機車竊盜,1050818,105,8,18,楊梅分局,幼獅所,24.9211288,121.1700335
機車竊盜,1050818,105,8,18,楊梅分局,楊梅所,24.9127726,121.1513417
機車竊盜,1050818,105,8,18,大溪分局,南雅所,24.8832909,121.2905609
機車竊盜,1050818,105,8,18,龍潭分局,龍潭所,24.86894,121.213928
機車竊盜,1050817,105,8,17,桃園分局,同安所,25.022108,121.300524
機車竊盜,1050817,105,8,17,桃園分局,武陵所,24.990876,121.3166501
機車竊盜,1050817,105,8,17,中壢分局,中福所,24.9657592,121.2271399
機車竊盜,1050817,105,8,17,中壢分局,興國所,24.9641969,121.1930519
機車竊盜,1050817,105,8,17,中壢分局,自強所,24.9638146,121.2561119
機車竊盜,1050817,105,8,17,中壢分局,中壢所,24.9510287,121.2262999
機車竊盜,1050817,105,8,17,中壢分局,普仁所,24.9482528,121.2314385
機車竊盜,1050817,105,8,17,中壢分局,龍興所,24.9398594,121.2452478
機車竊盜,1050817,105,8,17,楊梅分局,楊梅所,24.9096245,121.1491702
機車竊盜,1050816,105,8,16,桃園分局,青溪所,25.0043835,121.3092639
機車竊盜,1050816,105,8,16,龜山分局,龜山所,24.9928799,121.3357187
機車竊盜,1050816,105,8,16,中壢分局,自強所,24.9694442,121.2590194
機車竊盜,1050816,105,8,16,中壢分局,龍興所,24.9463957,121.225126
機車竊盜,1050816,105,8,16,龍潭分局,龍潭所,24.8630845,121.2230927
機車竊盜,1050815,105,8,15,蘆竹分局,南崁所,25.0568412,121.2795922
機車竊盜,1050815,105,8,15,桃園分局,埔子所,25.0225176,121.2928806
機車竊盜,1050815,105,8,15,龜山分局,迴龍所,25.0185368,121.4111533
機車竊盜,1050815,105,8,15,桃園分局,埔子所,24.9934099,121.2969674
機車竊盜,1050815,105,8,15,桃園分局,大樹所,24.9867842,121.3129627
機車竊盜,1050815,105,8,15,桃園分局,中路所,24.973374,121.289428
機車竊盜,1050815,105,8,15,中壢分局,內壢所,24.973321,121.2564958
機車竊盜,1050815,105,8,15,中壢分局,中壢所,24.9558842,121.2245038
